,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2009-08-07,14160.0,14340.0,14100.0,14320.0,10627.5146484375,18601650,10706.677083333334,10698.7607421875
2009-08-10,14420.0,14420.0,14060.0,14200.0,10538.458984375,17483500,10592.8818359375,10683.9181640625
2009-08-11,14220.0,14240.0,14060.0,14100.0,10464.2451171875,16843750,10543.40625,10624.5470703125
2009-08-12,14000.0,14040.0,13820.0,13860.0,10286.12890625,23187150,10429.611002604166,10505.80390625
2009-08-13,14000.0,14360.0,13900.0,14040.0,10419.716796875,31342850,10390.0302734375,10467.212890625
2009-08-14,14200.0,14620.0,14200.0,14620.0,10850.15625,31875550,10518.667317708334,10511.7412109375
2009-08-17,14480.0,14620.0,14220.0,14260.0,10582.9833984375,22640300,10617.618815104166,10520.64609375
2009-08-18,14120.0,14720.0,14120.0,14600.0,10835.318359375,25444550,10756.152669270834,10594.8607421875
2009-08-19,14600.0,15000.0,14480.0,14760.0,10954.060546875,27582000,10790.787434895834,10728.4470703125
2009-08-20,14900.0,14940.0,14540.0,14800.0,10983.7431640625,21000450,10924.3740234375,10841.25234375
2009-08-21,14860.0,15140.0,14840.0,15140.0,11236.0751953125,27583400,11057.959635416666,10918.4361328125
2009-08-24,15400.0,15700.0,15400.0,15660.0,11621.9892578125,30714750,11280.6025390625,11126.2373046875
2009-08-25,15500.0,15680.0,15480.0,15500.0,11503.2470703125,19044250,11453.7705078125,11259.823046875
2009-08-26,15500.0,15620.0,15380.0,15540.0,11532.931640625,14562850,11552.72265625,11375.597265625
2009-08-27,15300.0,15480.0,15140.0,15340.0,11384.5029296875,16354350,11473.560546875,11455.74921875
2009-08-28,15460.0,15680.0,15280.0,15280.0,11339.974609375,19551050,11419.136393229166,11476.5291015625
2009-08-31,15300.0,15500.0,15200.0,15420.0,11443.8759765625,21531600,11389.451171875,11440.9064453125
2009-09-01,15600.0,16000.0,15340.0,15980.0,11859.4736328125,25367300,11547.774739583334,11512.1517578125
2009-09-02,15700.0,15820.0,15600.0,15680.0,11636.833984375,27898950,11646.727864583334,11532.9322265625
2009-09-03,15660.0,15700.0,15480.0,15500.0,11503.2470703125,16052050,11666.518229166666,11556.6810546875
2009-09-04,15620.0,15660.0,15220.0,15340.0,11384.5029296875,22808450,11508.194661458334,11565.58671875
2009-09-07,15420.0,15600.0,15220.0,15460.0,11473.5595703125,16972400,11453.769856770834,11571.5234375
2009-09-08,15460.0,15620.0,15400.0,15620.0,11592.3037109375,13640500,11483.455403645834,11518.089453125
2009-09-09,15640.0,15760.0,15500.0,15620.0,11592.3037109375,15959400,11552.722330729166,11509.1833984375
2009-09-10,15520.0,15840.0,15520.0,15820.0,11740.732421875,34739400,11641.779947916666,11556.68046875
2009-09-11,15880.0,15880.0,15680.0,15860.0,11770.419921875,15467150,11701.152018229166,11633.8638671875
2009-09-14,15920.0,15920.0,15200.0,15280.0,11339.974609375,27969450,11617.042317708334,11607.146875
2009-09-15,15200.0,15460.0,15200.0,15380.0,11414.1923828125,26013000,11508.195638020834,11571.524609375
2009-09-16,15400.0,16000.0,15320.0,15900.0,11800.1044921875,35553800,11518.090494791666,11613.084765625
2009-09-17,16120.0,16200.0,15920.0,16200.0,12022.7470703125,24735000,11745.681315104166,11669.4876953125
2009-09-18,16200.0,16400.0,16080.0,16120.0,11963.376953125,44801250,11928.742838541666,11708.0791015625
2009-09-21,16040.0,16200.0,15880.0,15960.0,11844.6318359375,16830750,11943.585286458334,11809.010546875
2009-09-22,16000.0,16580.0,15960.0,16500.0,12245.3896484375,25779150,12017.799479166666,11975.25
2009-09-23,16500.0,16520.0,16240.0,16400.0,12171.1748046875,16566700,12087.0654296875,12049.4640625
2009-09-24,16380.0,16400.0,15960.0,16060.0,11918.8466796875,24304750,12111.8037109375,12028.683984375
2009-09-25,15860.0,15920.0,15660.0,15900.0,11800.1044921875,20494450,11963.375325520834,11996.0294921875
2009-09-28,15820.0,15940.0,15600.0,15920.0,11814.9462890625,13905100,11844.632486979166,11990.0923828125
2009-09-29,15840.0,16300.0,15840.0,16240.0,12052.43359375,20419700,11889.161458333334,11951.501171875
2009-09-30,16140.0,16500.0,16120.0,16300.0,12096.9638671875,23985850,11988.114583333334,11936.658984375
2009-10-01,16220.0,16300.0,15680.0,15840.0,11755.580078125,26930050,11968.325846354166,11904.0056640625
2009-10-05,15560.0,15600.0,14920.0,14940.0,11087.6474609375,47146300,11646.73046875,11761.5142578125
2009-10-06,15100.0,15220.0,14900.0,14900.0,11057.9599609375,38409800,11300.395833333334,11610.1169921875
2009-10-07,15040.0,15120.0,14420.0,14440.0,10716.57421875,38221850,10954.060546875,11342.9451171875
2009-10-08,14560.0,14560.0,14120.0,14400.0,10686.88671875,52971900,10820.4736328125,11060.9296875
2009-10-09,14580.0,15100.0,14520.0,15100.0,11206.388671875,31334400,10869.949869791666,10951.09140625
2009-10-12,15200.0,15260.0,14820.0,14980.0,11117.3291015625,21586100,11003.534830729166,10957.027734375
2009-10-13,15000.0,15300.0,14840.0,15140.0,11236.0751953125,18348000,11186.59765625,10992.65078125
2009-10-14,15380.0,15460.0,15280.0,15380.0,11414.1923828125,20841250,11255.865559895834,11132.1744140625
2009-10-15,15660.0,15660.0,15260.0,15500.0,11503.2470703125,17809550,11384.5048828125,11295.446484375
2009-10-16,15000.0,15560.0,14900.0,14920.0,11072.8017578125,23712800,11330.080403645834,11268.7291015625
2009-10-19,14760.0,15100.0,14460.0,15020.0,11147.0166015625,21675850,11241.021809895834,11274.6666015625
2009-10-20,15160.0,15220.0,14920.0,15040.0,11161.8583984375,14165400,11127.2255859375,11259.8232421875
2009-10-21,15000.0,15040.0,14640.0,14700.0,10909.53125,25319950,11072.802083333334,11158.891015625
2009-10-22,14640.0,14760.0,14460.0,14520.0,10775.9443359375,21589750,10949.111328125,11013.43046875
2009-10-23,14600.0,14980.0,14580.0,14900.0,11057.9599609375,21616400,10914.478515625,11010.462109375
2009-10-26,14820.0,15180.0,14780.0,15060.0,11176.7041015625,15657300,11003.5361328125,11016.399609375
2009-10-27,14980.0,15040.0,14800.0,14840.0,11013.4306640625,16264450,11082.6982421875,10986.7140625
2009-10-28,14880.0,14900.0,14400.0,14400.0,10686.88671875,25568050,10959.007161458334,10942.18515625
2009-10-29,14200.0,14440.0,14020.0,14360.0,10657.19921875,32193450,10785.8388671875,10918.4361328125
2009-10-30,14660.0,14800.0,14440.0,14460.0,10731.416015625,27823550,10691.833984375,10853.12734375
2009-11-02,14220.0,14540.0,14160.0,14360.0,10657.19921875,23125050,10681.938151041666,10749.2263671875
2009-11-03,14380.0,14640.0,14300.0,14580.0,10820.47265625,19636750,10736.362630208334,10710.634765625
2009-11-04,14540.0,14720.0,14400.0,14660.0,10879.8447265625,17170650,10785.8388671875,10749.2263671875
2009-11-05,14620.0,14620.0,14220.0,14240.0,10568.1435546875,18633900,10756.153645833334,10731.415234375
2009-11-06,14520.0,14540.0,14280.0,14440.0,10716.57421875,15201050,10721.520833333334,10728.446875
2009-11-09,14540.0,14640.0,14440.0,14480.0,10746.2568359375,13426450,10676.991536458334,10746.2583984375
2009-11-10,14680.0,14720.0,14480.0,14540.0,10790.7880859375,19617400,10751.206380208334,10740.321484375
2009-11-11,14640.0,14700.0,14320.0,14700.0,10909.53125,15973550,10815.525390625,10746.2587890625
2009-11-12,14740.0,14860.0,14400.0,14400.0,10686.88671875,24682750,10795.7353515625,10770.007421875
2009-11-13,14480.0,14540.0,14180.0,14280.0,10597.83203125,21560950,10731.416666666666,10746.258984375
2009-11-16,14400.0,14660.0,14280.0,14660.0,10879.8447265625,20057700,10721.521158854166,10772.9765625
2009-11-17,14760.0,14820.0,14520.0,14560.0,10805.630859375,18009450,10761.1025390625,10775.9451171875
2009-11-18,14700.0,15000.0,14640.0,15000.0,11132.1767578125,29638400,10939.217447916666,10820.47421875
2009-11-19,15000.0,15300.0,15000.0,15180.0,11265.759765625,22743700,11067.855794270834,10936.248828125
2009-11-20,15020.0,15220.0,14920.0,15100.0,11206.388671875,17162700,11201.441731770834,11057.96015625
2009-11-23,15220.0,15280.0,15020.0,15180.0,11265.759765625,14378850,11245.969401041666,11135.1431640625
2009-11-24,15220.0,15260.0,14820.0,14840.0,11013.4306640625,17703700,11161.859700520834,11176.703125
2009-11-25,14840.0,14980.0,14800.0,14980.0,11117.3291015625,10610150,11132.173177083334,11173.73359375
2009-11-26,14980.0,15140.0,14860.0,14860.0,11028.27734375,11798250,11053.012369791666,11126.237109375
2009-11-27,14600.0,14780.0,14240.0,14240.0,10568.1435546875,23077300,10904.583333333334,10998.5880859375
2009-11-30,14460.0,14640.0,14380.0,14400.0,10686.88671875,18751200,10761.1025390625,10882.8134765625
2009-12-01,14400.0,14740.0,14360.0,14740.0,10939.216796875,17255950,10731.415690104166,10867.970703125
2009-12-02,14860.0,15000.0,14800.0,14940.0,11087.6474609375,16733700,10904.583658854166,10862.034375
2009-12-03,15040.0,15200.0,14940.0,15180.0,11265.759765625,15982500,11097.541341145834,10909.530859375
2009-12-04,15160.0,15340.0,15100.0,15240.0,11310.2890625,18336750,11221.232096354166,11057.9599609375
2009-12-07,15400.0,15540.0,15260.0,15420.0,11443.8759765625,16446850,11339.974934895834,11209.3578125
2009-12-08,15420.0,15520.0,15340.0,15440.0,11458.716796875,10088500,11404.2939453125,11313.2578125
2009-12-09,15240.0,15640.0,15220.0,15560.0,11547.7734375,17773300,11483.455403645834,11405.2830078125
2009-12-10,15420.0,15760.0,15320.0,15760.0,11696.2060546875,44528150,11567.5654296875,11491.372265625
2009-12-11,15800.0,15940.0,15660.0,15700.0,11651.671875,16265250,11631.8837890625,11559.648828125
2009-12-14,15700.0,15800.0,15440.0,15580.0,11562.6171875,15496050,11636.831705729166,11583.3970703125
2009-12-15,15600.0,15620.0,15440.0,15540.0,11532.931640625,12269300,11582.406901041666,11598.2400390625
2009-12-16,15600.0,15720.0,15500.0,15600.0,11577.4609375,19952700,11557.669921875,11604.1775390625
2009-12-17,15620.0,15620.0,15300.0,15300.0,11354.818359375,15858250,11488.403645833334,11535.9
2009-12-18,15200.0,15580.0,15160.0,15460.0,11473.5595703125,20295050,11468.612955729166,11500.2775390625
2009-12-21,15460.0,15540.0,15340.0,15420.0,11443.8759765625,14575300,11424.084635416666,11476.529296875
2009-12-22,15500.0,15620.0,15460.0,15620.0,11592.3037109375,12264950,11503.246419270834,11488.4037109375
2009-12-23,15760.0,15760.0,15560.0,15680.0,11636.833984375,12490000,11557.671223958334,11500.2783203125
2009-12-24,15700.0,15880.0,15640.0,15800.0,11725.888671875,20309600,11651.675455729166,11574.4923828125
2009-12-28,15800.0,15860.0,15580.0,15740.0,11681.359375,11758250,11681.360677083334,11616.05234375
2009-12-29,15720.0,15740.0,15600.0,15720.0,11778.7705078125,6840100,11728.6728515625,11683.03125
2009-12-30,15760.0,15980.0,15740.0,15980.0,11973.5810546875,14736900,11811.236979166666,11759.28671875
2010-01-04,16060.0,16180.0,16000.0,16180.0,12123.4375,11950800,11958.596354166666,11856.607421875
2010-01-05,16520.0,16580.0,16300.0,16440.0,12318.255859375,27925850,12138.4248046875,11975.080859375
2010-01-06,16580.0,16820.0,16520.0,16820.0,12602.98046875,22948850,12348.224609375,12159.405078125
2010-01-07,16820.0,16820.0,16260.0,16260.0,12183.3837890625,22107950,12368.206705729166,12240.327734375
2010-01-08,16400.0,16420.0,16120.0,16420.0,12303.2685546875,14777550,12363.2109375,12306.265234375
2010-01-11,16420.0,16460.0,15940.0,15940.0,11943.611328125,19896100,12143.421223958334,12270.3
2010-01-12,15940.0,16180.0,15900.0,16180.0,12123.4375,19218050,12123.439127604166,12231.336328125
2010-01-13,16100.0,16120.0,15940.0,15940.0,11943.611328125,13375300,12003.553385416666,12099.4625
2010-01-14,16120.0,16620.0,16000.0,16540.0,12393.181640625,26551550,12153.41015625,12141.4220703125
2010-01-15,16640.0,16860.0,16580.0,16840.0,12617.9677734375,19905600,12318.253580729166,12204.3619140625
2010-01-18,16800.0,16920.0,16560.0,16860.0,12632.955078125,13060400,12548.034830729166,12342.2306640625
2010-01-19,17000.0,17000.0,16440.0,16460.0,12333.240234375,12041250,12528.054361979166,12384.1912109375
2010-01-20,16460.0,16740.0,16460.0,16680.0,12498.0830078125,19200850,12488.0927734375,12495.085546875
2010-01-21,16400.0,17000.0,16400.0,17000.0,12737.85546875,16990100,12523.0595703125,12564.0203125
2010-01-22,16800.0,16900.0,16360.0,16500.0,12363.2080078125,23460500,12533.048828125,12513.068359375
2010-01-25,16320.0,16960.0,16300.0,16840.0,12617.9677734375,20578400,12573.010416666666,12510.0708984375
2010-01-26,16920.0,16920.0,16240.0,16300.0,12213.3544921875,18722300,12398.1767578125,12486.09375
2010-01-27,16300.0,16340.0,16000.0,16000.0,11988.5693359375,18516150,12273.297200520834,12384.191015625
2010-01-28,16160.0,16300.0,16060.0,16160.0,12108.45703125,13795800,12103.460286458334,12258.311328125
2010-01-29,16000.0,16020.0,15600.0,15680.0,11748.7978515625,22854100,11948.608072916666,12135.429296875
2010-02-01,15680.0,15700.0,15300.0,15540.0,11643.89453125,25037200,11833.716471354166,11940.6146484375
2010-02-02,15800.0,15800.0,15400.0,15440.0,11568.9697265625,19677150,11653.887369791666,11811.7376953125
2010-02-03,15640.0,15700.0,15360.0,15540.0,11643.89453125,16467700,11618.919596354166,11742.802734375
2010-02-04,15500.0,15660.0,15440.0,15520.0,11628.9130859375,11971700,11613.92578125,11646.8939453125
2010-02-05,15160.0,15220.0,14940.0,15000.0,11239.2841796875,25705750,11504.030598958334,11544.9912109375
2010-02-08,14940.0,15080.0,14820.0,14960.0,11209.3115234375,21891500,11359.169596354166,11458.074609375
2010-02-09,14960.0,15220.0,14840.0,15220.0,11404.1240234375,16834200,11284.239908854166,11425.10546875
2010-02-10,15260.0,15280.0,15040.0,15100.0,11314.2119140625,13174200,11309.2158203125,11359.1689453125
2010-02-11,15140.0,15300.0,15120.0,15260.0,11434.1005859375,13208300,11384.1455078125,11320.2064453125
2010-02-12,15340.0,15340.0,14900.0,15000.0,11239.2841796875,22879300,11329.198893229166,11320.2064453125
2010-02-16,15000.0,15180.0,14960.0,15120.0,11329.197265625,7723550,11334.194010416666,11344.18359375
2010-02-17,15440.0,15580.0,15280.0,15580.0,11673.8681640625,13997150,11414.116536458334,11398.132421875
2010-02-18,15580.0,15620.0,15440.0,15500.0,11613.92578125,7251900,11538.9970703125,11458.0751953125
2010-02-19,15380.0,15540.0,15180.0,15200.0,11389.1435546875,11094000,11558.979166666666,11449.0837890625
2010-02-22,15440.0,15560.0,15400.0,15460.0,11583.9521484375,11580550,11529.007161458334,11518.0173828125
2010-02-23,15480.0,15480.0,15120.0,15340.0,11494.0400390625,12568850,11489.045247395834,11550.9859375
2010-02-24,15180.0,15220.0,15000.0,15040.0,11269.2568359375,15052500,11449.0830078125,11470.063671875
2010-02-25,15080.0,15160.0,14680.0,14720.0,11029.4814453125,19273900,11264.259440104166,11353.1748046875
2010-02-26,14800.0,14960.0,14660.0,14880.0,11149.3720703125,15576350,11149.3701171875,11305.2205078125
2010-03-02,15220.0,15480.0,15120.0,15400.0,11538.998046875,23494700,11239.283854166666,11296.2296875
2010-03-03,15420.0,15460.0,15260.0,15420.0,11553.9833984375,9713550,11414.117838541666,11308.218359375
2010-03-04,15420.0,15440.0,15120.0,15220.0,11404.1240234375,10205050,11499.03515625,11335.191796875
2010-03-05,15260.0,15500.0,15260.0,15500.0,11613.92578125,11754700,11524.011067708334,11452.0806640625
2010-03-08,15800.0,15840.0,15700.0,15720.0,11778.7705078125,19563300,11598.940104166666,11577.9603515625
2010-03-09,15740.0,15740.0,15540.0,15720.0,11778.7705078125,12211750,11723.822265625,11625.91484375
2010-03-10,15720.0,15740.0,15560.0,15680.0,11748.7978515625,11367600,11768.779622395834,11664.877734375
2010-03-11,15800.0,15880.0,15560.0,15560.0,11658.8818359375,19631000,11728.816731770834,11715.829296875
2010-03-12,15560.0,15680.0,15420.0,15560.0,11658.8818359375,9997950,11688.853841145834,11724.8205078125
2010-03-15,15640.0,15660.0,15280.0,15360.0,11509.02734375,11156550,11608.930338541666,11670.871875
2010-03-16,15360.0,15400.0,15160.0,15300.0,11464.0693359375,16548150,11543.992838541666,11607.931640625
2010-03-17,15440.0,15960.0,15420.0,15960.0,11958.5966796875,21840650,11643.897786458334,11649.89140625
2010-03-18,15900.0,16140.0,15900.0,15940.0,11943.611328125,15393500,11788.759114583334,11706.8373046875
2010-03-19,16020.0,16140.0,15960.0,16080.0,12048.5126953125,10711200,11983.573567708334,11784.7634765625
2010-03-22,16060.0,16080.0,15840.0,16020.0,12003.5546875,9191800,11998.5595703125,11883.6689453125
2010-03-23,16140.0,16300.0,16100.0,16180.0,12123.4375,9923300,12058.501627604166,12015.542578125
2010-03-24,16300.0,16500.0,16260.0,16380.0,12273.2958984375,15926950,12133.429361979166,12078.482421875
2010-03-25,16300.0,16440.0,16180.0,16380.0,12273.2958984375,9481650,12223.343098958334,12144.4193359375
2010-03-26,16460.0,16500.0,16240.0,16400.0,12288.2822265625,10481650,12278.291341145834,12192.3732421875
2010-03-29,16200.0,16500.0,16200.0,16360.0,12258.3134765625,7756350,12273.297200520834,12243.325
2010-03-30,16540.0,16580.0,16240.0,16280.0,12198.3681640625,12042400,12248.3212890625,12258.3111328125
2010-03-31,16280.0,16680.0,16260.0,16360.0,12258.3134765625,21699800,12238.331705729166,12255.3146484375
2010-04-01,16520.0,16900.0,16480.0,16900.0,12662.927734375,28068050,12373.203125,12333.241015625
2010-04-02,16920.0,17200.0,16820.0,17140.0,12842.7529296875,20907050,12587.998046875,12444.13515625
2010-04-05,17220.0,17400.0,17140.0,17400.0,13037.56640625,15201700,12847.7490234375,12599.9857421875
2010-04-06,17480.0,17500.0,17220.0,17380.0,13022.58203125,16494250,12967.6337890625,12764.828515625
2010-04-07,17300.0,17380.0,17040.0,17180.0,12872.7255859375,19418550,12977.624674479166,12887.7109375
2010-04-08,17140.0,17260.0,17060.0,17260.0,12932.66796875,13447700,12942.658528645834,12941.658984375
2010-04-09,17280.0,17320.0,16960.0,17120.0,12827.7646484375,13757650,12877.719401041666,12938.661328125
2010-04-12,17180.0,17200.0,16540.0,16600.0,12438.140625,24897000,12732.857747395834,12818.776171875
2010-04-13,16680.0,16680.0,16300.0,16560.0,12408.1689453125,20446350,12558.024739583334,12695.8935546875
2010-04-14,16700.0,16940.0,16660.0,16900.0,12662.927734375,15369350,12503.0791015625,12653.933984375
2010-04-15,17240.0,17240.0,16880.0,17100.0,12812.783203125,18248400,12627.9599609375,12629.95703125
2010-04-16,17100.0,17160.0,16820.0,16960.0,12707.8798828125,11003100,12727.863606770834,12605.980078125
2010-04-19,16740.0,16800.0,16520.0,16540.0,12393.181640625,12357100,12637.9482421875,12596.98828125
2010-04-20,16540.0,16640.0,16420.0,16560.0,12408.1689453125,13571500,12503.076822916666,12596.98828125
2010-04-21,16760.0,17060.0,16700.0,17040.0,12767.8251953125,13200200,12523.05859375,12617.9677734375
2010-04-22,16980.0,16980.0,16660.0,16820.0,12602.98046875,17161750,12592.991536458334,12576.0072265625
2010-04-23,16960.0,16960.0,16560.0,16600.0,12438.140625,15442000,12602.982096354166,12522.059375
2010-04-26,16700.0,16840.0,16600.0,16680.0,12498.0830078125,13009350,12513.068033854166,12543.0396484375
2010-04-27,16620.0,16760.0,16540.0,16700.0,12513.068359375,13040500,12483.097330729166,12564.01953125
2010-04-28,16400.0,16500.0,16360.0,16500.0,12363.2080078125,16007500,12458.119791666666,12483.09609375
2010-04-29,16600.0,16620.0,16320.0,16500.0,12363.2080078125,11337150,12413.161458333334,12435.1416015625
2010-04-30,16560.0,17040.0,16540.0,16980.0,12722.869140625,22710850,12483.095052083334,12492.0873046875
2010-05-03,16900.0,16900.0,16540.0,16580.0,12423.1572265625,14553900,12503.078125,12477.1021484375
2010-05-04,16800.0,16860.0,16600.0,16680.0,12498.0830078125,9138450,12548.036458333334,12474.105078125
2010-05-06,16340.0,16380.0,16200.0,16280.0,12198.3681640625,22570150,12373.202799479166,12441.137109375
2010-05-07,15960.0,15980.0,15760.0,15880.0,11898.654296875,37887000,12198.368489583334,12348.2263671875
2010-05-10,16000.0,16100.0,15940.0,16060.0,12033.52734375,16435550,12043.5166015625,12210.3580078125
2010-05-11,16240.0,16240.0,15820.0,15820.0,11853.6962890625,22498000,11928.6259765625,12096.4658203125
2010-05-12,15940.0,15960.0,15640.0,15780.0,11823.7255859375,15759500,11903.649739583334,11961.5943359375
2010-05-13,15960.0,16400.0,15940.0,16260.0,12183.3837890625,15900650,11953.601888020834,11958.5974609375
2010-05-14,16120.0,16240.0,15980.0,16200.0,12138.42578125,14674300,12048.51171875,12006.5517578125
2010-05-17,15960.0,15980.0,15560.0,15680.0,11748.7978515625,26460950,12023.535807291666,11949.605859375
2010-05-18,15800.0,15900.0,15680.0,15840.0,11868.68359375,18143800,11918.6357421875,11952.6033203125
2010-05-19,15700.0,15700.0,15380.0,15460.0,11583.9521484375,17987050,11733.811197916666,11904.6486328125
2010-05-20,15300.0,15440.0,15100.0,15120.0,11329.197265625,19772500,11593.9443359375,11733.811328125
2010-05-24,14940.0,15280.0,14880.0,15160.0,11359.1708984375,17704300,11424.106770833334,11577.9603515625
2010-05-25,15000.0,15120.0,14720.0,14820.0,11104.412109375,25489550,11264.260091145834,11449.083203125
2010-05-26,15200.0,15380.0,14900.0,15000.0,11239.2841796875,22943950,11234.2890625,11323.2033203125
2010-05-27,14880.0,15500.0,14820.0,15440.0,11568.9697265625,22173500,11304.222005208334,11320.2068359375
2010-05-28,15740.0,15740.0,15340.0,15560.0,11658.8818359375,22448950,11489.045247395834,11386.14375
2010-05-31,15440.0,15620.0,15360.0,15520.0,11628.9130859375,12774650,11618.921549479166,11440.0921875
2010-06-01,15520.0,15580.0,15300.0,15360.0,11509.02734375,11382350,11598.940755208334,11521.015234375
2010-06-03,15600.0,15680.0,15480.0,15540.0,11643.89453125,14649400,11593.944986979166,11601.9373046875
2010-06-04,15500.0,15940.0,15480.0,15860.0,11883.669921875,12598850,11678.863932291666,11664.87734375
2010-06-07,15580.0,15740.0,15540.0,15740.0,11793.75390625,15161550,11773.772786458334,11691.8517578125
2010-06-08,15700.0,15960.0,15520.0,15700.0,11763.7822265625,14499800,11813.7353515625,11718.8255859375
2010-06-09,15840.0,15840.0,15320.0,15400.0,11538.998046875,17914950,11698.8447265625,11724.8197265625
2010-06-10,15540.0,15600.0,15420.0,15460.0,11583.9521484375,17769350,11628.910807291666,11712.83125
2010-06-11,15700.0,15940.0,15660.0,15940.0,11943.611328125,18283050,11688.853841145834,11724.81953125
2010-06-14,15820.0,16180.0,15820.0,16140.0,12093.4677734375,12094650,11873.677083333334,11784.7623046875
2010-06-15,16200.0,16200.0,15960.0,15960.0,11958.5966796875,9528550,11998.55859375,11823.7251953125
2010-06-16,16300.0,16440.0,16180.0,16380.0,12273.2958984375,18823500,12108.453450520834,11970.584765625
2010-06-17,16240.0,16340.0,16200.0,16340.0,12243.326171875,11648800,12158.40625,12102.4595703125
2010-06-18,16500.0,16500.0,16240.0,16440.0,12318.255859375,9579500,12278.292643229166,12177.3884765625
2010-06-21,16600.0,16780.0,16500.0,16600.0,12438.140625,14230700,12333.240885416666,12246.323046875
2010-06-22,16540.0,16540.0,16260.0,16320.0,12228.33984375,14794100,12328.245442708334,12300.2716796875
2010-06-23,16220.0,16220.0,16000.0,16100.0,12063.498046875,17489950,12243.326171875,12258.312109375
2010-06-24,16160.0,16460.0,16100.0,16400.0,12288.2822265625,14152200,12193.373372395834,12267.3033203125
2010-06-25,16180.0,16200.0,16040.0,16100.0,12063.498046875,16982600,12138.426106770834,12216.3517578125
2010-06-28,16100.0,16160.0,15920.0,15920.0,11928.625,13026700,12093.468424479166,12114.4486328125
2010-06-29,16020.0,16080.0,15740.0,15840.0,11943.708984375,12560000,11978.610677083334,12057.5224609375
2010-06-30,15400.0,15600.0,15400.0,15480.0,11672.26171875,26708450,11848.198567708334,11979.2751953125
2010-07-01,15580.0,15600.0,15200.0,15320.0,11551.615234375,22206400,11722.528645833334,11831.941796875
2010-07-02,15400.0,15480.0,15260.0,15340.0,11566.693359375,11641100,11596.856770833334,11732.580859375
2010-07-05,15260.0,15400.0,15220.0,15340.0,11566.693359375,9995600,11561.667317708334,11660.19453125
2010-07-06,15240.0,15500.0,15100.0,15500.0,11687.33984375,17879550,11606.908854166666,11608.920703125
2010-07-07,15600.0,15620.0,15300.0,15380.0,11596.8583984375,16180150,11616.9638671875,11593.8400390625
2010-07-08,15660.0,15680.0,15400.0,15500.0,11687.33984375,14752850,11657.179361979166,11620.9849609375
2010-07-09,15580.0,15920.0,15460.0,15920.0,12004.029296875,18605950,11762.742513020834,11708.4521484375
2010-07-12,15980.0,16040.0,15840.0,16040.0,12094.5087890625,12597450,11928.6259765625,11814.015234375
2010-07-13,15960.0,16160.0,15880.0,15920.0,12004.029296875,15339650,12034.189127604166,11877.353125
2010-07-14,16260.0,16560.0,16260.0,16480.0,12426.279296875,33184600,12174.939127604166,12043.2373046875
2010-07-15,16500.0,16500.0,16360.0,16400.0,12365.958984375,16063950,12265.422526041666,12178.9611328125
2010-07-16,16320.0,16400.0,16040.0,16040.0,12094.5087890625,16933400,12295.582356770834,12197.05703125
2010-07-19,15720.0,15980.0,15720.0,15900.0,11988.9482421875,14586800,12149.805338541666,12175.944921875
2010-07-20,15900.0,16040.0,15720.0,15960.0,12034.19140625,11578400,12039.216145833334,12181.97734375
2010-07-21,16340.0,16360.0,16120.0,16340.0,12320.716796875,16558800,12114.618815104166,12160.86484375
2010-07-22,16240.0,16340.0,16020.0,16160.0,12184.9931640625,15439550,12179.967122395834,12124.6716796875
2010-07-23,16300.0,16340.0,16140.0,16220.0,12230.234375,14112800,12245.314778645834,12151.816796875
2010-07-26,16260.0,16400.0,16180.0,16360.0,12335.7998046875,10617450,12250.342447916666,12221.187109375
2010-07-27,16480.0,16600.0,16420.0,16580.0,12501.6845703125,19088350,12355.90625,12314.6857421875
2010-07-28,16640.0,16800.0,16620.0,16740.0,12622.326171875,23248200,12486.603515625,12375.0076171875
2010-07-29,16780.0,16800.0,16480.0,16540.0,12471.5205078125,14865300,12531.84375,12432.3130859375
2010-07-30,16440.0,16540.0,16200.0,16200.0,12215.1572265625,16399000,12436.334635416666,12429.29765625
2010-08-02,16340.0,16360.0,16200.0,16200.0,12215.1572265625,12455050,12300.611653645834,12405.169140625
2010-08-03,16400.0,16440.0,16300.0,16300.0,12290.5576171875,13105950,12240.290690104166,12362.94375
2010-08-04,16340.0,16360.0,16120.0,16120.0,12154.83203125,10616650,12220.182291666666,12269.444921875
2010-08-05,16220.0,16360.0,16060.0,16080.0,12124.6748046875,14028550,12190.021484375,12200.07578125
2010-08-06,16200.0,16200.0,15980.0,16020.0,12079.4326171875,12296750,12119.646484375,12172.930859375
2010-08-09,15980.0,16040.0,15960.0,16040.0,12094.5087890625,9138150,12099.538736979166,12148.801171875
2010-08-10,16000.0,16080.0,15820.0,15860.0,11958.7880859375,14060850,12044.2431640625,12082.447265625
2010-08-11,15680.0,15780.0,15540.0,15580.0,11747.662109375,17957900,11933.652994791666,12001.01328125
2010-08-12,15360.0,15540.0,15300.0,15320.0,11551.615234375,21360650,11752.6884765625,11886.4013671875
2010-08-13,15400.0,15640.0,15340.0,15620.0,11777.8212890625,14274900,11692.3662109375,11826.0791015625
2010-08-16,15460.0,15660.0,15340.0,15640.0,11792.9033203125,10280000,11707.446614583334,11765.7580078125
2010-08-17,15540.0,15660.0,15420.0,15640.0,11792.9033203125,14476450,11787.8759765625,11732.5810546875
2010-08-18,15680.0,15700.0,15480.0,15560.0,11732.580078125,11715900,11772.795572916666,11729.5646484375
