,Open,High,Low,Close,Adj Close,Volume,MA3,MA5
2010-06-16,16300.0,16440.0,16180.0,16380.0,12273.2998046875,18823500,16160.0,15976.0
2010-06-17,16240.0,16340.0,16200.0,16340.0,12243.3271484375,11648800,16226.666666666666,16152.0
2010-06-18,16500.0,16500.0,16240.0,16440.0,12318.2568359375,9579500,16386.666666666668,16252.0
2010-06-21,16600.0,16780.0,16500.0,16600.0,12438.1396484375,14230700,16460.0,16344.0
2010-06-22,16540.0,16540.0,16260.0,16320.0,12228.3408203125,14794100,16453.333333333332,16416.0
2010-06-23,16220.0,16220.0,16000.0,16100.0,12063.49609375,17489950,16340.0,16360.0
2010-06-24,16160.0,16460.0,16100.0,16400.0,12288.2861328125,14152200,16273.333333333334,16372.0
2010-06-25,16180.0,16200.0,16040.0,16100.0,12063.49609375,16982600,16200.0,16304.0
2010-06-28,16100.0,16160.0,15920.0,15920.0,11928.6240234375,13026700,16140.0,16168.0
2010-06-29,16020.0,16080.0,15740.0,15840.0,11943.705078125,12560000,15953.333333333334,16072.0
2010-06-30,15400.0,15600.0,15400.0,15480.0,11672.2607421875,26708450,15746.666666666666,15948.0
2010-07-01,15580.0,15600.0,15200.0,15320.0,11551.6171875,22206400,15546.666666666666,15732.0
2010-07-02,15400.0,15480.0,15260.0,15340.0,11566.6953125,11641100,15380.0,15580.0
2010-07-05,15260.0,15400.0,15220.0,15340.0,11566.6953125,9995600,15333.333333333334,15464.0
2010-07-06,15240.0,15500.0,15100.0,15500.0,11687.3369140625,17879550,15393.333333333334,15396.0
2010-07-07,15600.0,15620.0,15300.0,15380.0,11596.8583984375,16180150,15406.666666666666,15376.0
2010-07-08,15660.0,15680.0,15400.0,15500.0,11687.3369140625,14752850,15460.0,15412.0
2010-07-09,15580.0,15920.0,15460.0,15920.0,12004.02734375,18605950,15600.0,15528.0
2010-07-12,15980.0,16040.0,15840.0,16040.0,12094.5126953125,12597450,15820.0,15668.0
2010-07-13,15960.0,16160.0,15880.0,15920.0,12004.02734375,15339650,15960.0,15752.0
2010-07-14,16260.0,16560.0,16260.0,16480.0,12426.28125,33184600,16146.666666666666,15972.0
2010-07-15,16500.0,16500.0,16360.0,16400.0,12365.958984375,16063950,16266.666666666666,16152.0
2010-07-16,16320.0,16400.0,16040.0,16040.0,12094.5126953125,16933400,16306.666666666666,16176.0
2010-07-19,15720.0,15980.0,15720.0,15900.0,11988.94921875,14586800,16113.333333333334,16148.0
2010-07-20,15900.0,16040.0,15720.0,15960.0,12034.189453125,11578400,15966.666666666666,16156.0
2010-07-21,16340.0,16360.0,16120.0,16340.0,12320.716796875,16558800,16066.666666666666,16128.0
2010-07-22,16240.0,16340.0,16020.0,16160.0,12184.994140625,15439550,16153.333333333334,16080.0
2010-07-23,16300.0,16340.0,16140.0,16220.0,12230.234375,14112800,16240.0,16116.0
2010-07-26,16260.0,16400.0,16180.0,16360.0,12335.796875,10617450,16246.666666666666,16208.0
2010-07-27,16480.0,16600.0,16420.0,16580.0,12501.6845703125,19088350,16386.666666666668,16332.0
2010-07-28,16640.0,16800.0,16620.0,16740.0,12622.3291015625,23248200,16560.0,16412.0
2010-07-29,16780.0,16800.0,16480.0,16540.0,12471.5244140625,14865300,16620.0,16488.0
2010-07-30,16440.0,16540.0,16200.0,16200.0,12215.15625,16399000,16493.333333333332,16484.0
2010-08-02,16340.0,16360.0,16200.0,16200.0,12215.15625,12455050,16313.333333333334,16452.0
2010-08-03,16400.0,16440.0,16300.0,16300.0,12290.560546875,13105950,16233.333333333334,16396.0
2010-08-04,16340.0,16360.0,16120.0,16120.0,12154.83203125,10616650,16206.666666666666,16272.0
2010-08-05,16220.0,16360.0,16060.0,16080.0,12124.6728515625,14028550,16166.666666666666,16180.0
2010-08-06,16200.0,16200.0,15980.0,16020.0,12079.4296875,12296750,16073.333333333334,16144.0
2010-08-09,15980.0,16040.0,15960.0,16040.0,12094.5126953125,9138150,16046.666666666666,16112.0
2010-08-10,16000.0,16080.0,15820.0,15860.0,11958.7890625,14060850,15973.333333333334,16024.0
2010-08-11,15680.0,15780.0,15540.0,15580.0,11747.662109375,17957900,15826.666666666666,15916.0
2010-08-12,15360.0,15540.0,15300.0,15320.0,11551.6171875,21360650,15586.666666666666,15764.0
2010-08-13,15400.0,15640.0,15340.0,15620.0,11777.822265625,14274900,15506.666666666666,15684.0
2010-08-16,15460.0,15660.0,15340.0,15640.0,11792.900390625,10280000,15526.666666666666,15604.0
2010-08-17,15540.0,15660.0,15420.0,15640.0,11792.900390625,14476450,15633.333333333334,15560.0
2010-08-18,15680.0,15700.0,15480.0,15560.0,11732.58203125,11715900,15613.333333333334,15556.0
2010-08-19,15580.0,15780.0,15540.0,15780.0,11898.4658203125,12179900,15660.0,15648.0
2010-08-20,15600.0,15720.0,15540.0,15680.0,11823.0634765625,12330600,15673.333333333334,15660.0
2010-08-23,15720.0,15820.0,15640.0,15800.0,11913.548828125,9081550,15753.333333333334,15692.0
2010-08-24,15700.0,15720.0,15500.0,15660.0,11807.986328125,11365400,15713.333333333334,15696.0
2010-08-25,15520.0,15560.0,15440.0,15440.0,11642.09765625,9263250,15633.333333333334,15672.0
2010-08-26,15440.0,15660.0,15400.0,15460.0,11657.177734375,10440100,15520.0,15608.0
2010-08-27,15300.0,15440.0,15300.0,15320.0,11551.6171875,12748200,15406.666666666666,15536.0
2010-08-30,15500.0,15560.0,15440.0,15520.0,11702.4189453125,6984450,15433.333333333334,15480.0
2010-08-31,15320.0,15440.0,15120.0,15120.0,11400.8095703125,22051950,15320.0,15372.0
2010-09-01,15240.0,15260.0,15000.0,15040.0,11340.4892578125,19451700,15226.666666666666,15292.0
2010-09-02,15200.0,15240.0,14980.0,15180.0,11446.048828125,18271500,15113.333333333334,15236.0
2010-09-03,15220.0,15280.0,15120.0,15220.0,11476.2158203125,22082500,15146.666666666666,15216.0
2010-09-06,15440.0,15600.0,15360.0,15600.0,11762.7412109375,19708650,15333.333333333334,15232.0
2010-09-07,15660.0,15800.0,15500.0,15760.0,11883.3837890625,16036000,15526.666666666666,15360.0
2010-09-08,15520.0,15620.0,15420.0,15420.0,11627.0166015625,10954600,15593.333333333334,15436.0
2010-09-09,15340.0,15480.0,15120.0,15120.0,11400.8095703125,30825400,15433.333333333334,15424.0
2010-09-10,15200.0,15440.0,15140.0,15320.0,11551.6171875,13989000,15286.666666666666,15444.0
2010-09-13,15400.0,15520.0,15320.0,15400.0,11611.9365234375,11741050,15280.0,15404.0
2010-09-14,15500.0,15620.0,15200.0,15200.0,11461.134765625,18559950,15306.666666666666,15292.0
2010-09-15,15260.0,15340.0,15020.0,15140.0,11415.8935546875,19441850,15246.666666666666,15236.0
2010-09-16,15080.0,15260.0,15080.0,15140.0,11415.8935546875,11734100,15160.0,15240.0
2010-09-17,15240.0,15560.0,15160.0,15460.0,11657.177734375,22369300,15246.666666666666,15268.0
2010-09-20,15480.0,15600.0,15400.0,15600.0,11762.7412109375,14807550,15400.0,15308.0
2010-09-24,15580.0,15600.0,15160.0,15240.0,11491.29296875,32766800,15433.333333333334,15316.0
2010-09-27,15300.0,15360.0,15040.0,15100.0,11385.7294921875,25107150,15313.333333333334,15308.0
2010-09-28,15100.0,15120.0,14900.0,14900.0,11234.92578125,23315700,15080.0,15260.0
2010-09-29,15060.0,15500.0,15000.0,15440.0,11642.09765625,35348050,15146.666666666666,15256.0
2010-09-30,15440.0,15580.0,15340.0,15540.0,11717.5,16855500,15293.333333333334,15244.0
2010-10-01,15440.0,15560.0,15380.0,15540.0,11717.5,14805750,15506.666666666666,15304.0
2010-10-04,15600.0,15620.0,15480.0,15600.0,11762.7412109375,12835350,15560.0,15404.0
2010-10-05,15440.0,15580.0,15420.0,15460.0,11657.177734375,14300150,15533.333333333334,15516.0
2010-10-06,15560.0,15880.0,15520.0,15860.0,11958.7890625,23555150,15640.0,15600.0
2010-10-07,15580.0,15660.0,15380.0,15400.0,11611.9365234375,25542150,15573.333333333334,15572.0
2010-10-08,15260.0,15320.0,15060.0,15160.0,11430.970703125,27125750,15473.333333333334,15496.0
2010-10-11,15240.0,15260.0,15060.0,15060.0,11355.568359375,18784450,15206.666666666666,15388.0
2010-10-12,15040.0,15120.0,14920.0,14920.0,11250.0029296875,18391350,15046.666666666666,15280.0
2010-10-13,15040.0,15040.0,14860.0,14880.0,11219.8447265625,20414700,14953.333333333334,15084.0
2010-10-14,15060.0,15060.0,14840.0,15000.0,11310.328125,26710000,14933.333333333334,15004.0
2010-10-15,15000.0,15120.0,14900.0,15080.0,11370.6533203125,24686150,14986.666666666666,14988.0
2010-10-18,15140.0,15240.0,14960.0,15020.0,11325.408203125,13804400,15033.333333333334,14980.0
2010-10-19,15000.0,15020.0,14820.0,14820.0,11174.603515625,19450000,14973.333333333334,14960.0
2010-10-20,14800.0,14980.0,14700.0,14900.0,11234.92578125,18474100,14913.333333333334,14964.0
2010-10-21,14900.0,15300.0,14820.0,15300.0,11536.53125,28370400,15006.666666666666,15024.0
2010-10-22,15460.0,15540.0,15340.0,15540.0,11717.5,20425550,15246.666666666666,15116.0
2010-10-25,15460.0,15580.0,15340.0,15420.0,11627.0166015625,12353450,15420.0,15196.0
2010-10-26,15360.0,15420.0,15160.0,15260.0,11506.3759765625,15629050,15406.666666666666,15284.0
2010-10-27,15160.0,15300.0,15020.0,15060.0,11355.568359375,16732750,15246.666666666666,15316.0
2010-10-28,15200.0,15300.0,15060.0,15280.0,11521.4541015625,14631600,15200.0,15312.0
2010-10-29,15280.0,15300.0,14900.0,14900.0,11234.92578125,23060950,15080.0,15184.0
2010-11-01,15060.0,15060.0,14860.0,14940.0,11265.087890625,14837800,15040.0,15088.0
2010-11-02,14940.0,14960.0,14740.0,14800.0,11159.525390625,16536700,14880.0,14996.0
2010-11-03,14800.0,14980.0,14780.0,14800.0,11159.525390625,17874950,14846.666666666666,14944.0
2010-11-04,14940.0,15280.0,14900.0,15260.0,11506.3759765625,27312500,14953.333333333334,14940.0
2010-11-05,15600.0,15800.0,15500.0,15520.0,11702.4189453125,35165050,15193.333333333334,15064.0
2010-11-08,15700.0,15760.0,15520.0,15560.0,11732.58203125,13961400,15446.666666666666,15188.0
2010-11-09,15680.0,15680.0,15340.0,15480.0,11672.2607421875,12801650,15520.0,15324.0
2010-11-10,15600.0,15800.0,15500.0,15800.0,11913.548828125,21088000,15613.333333333334,15524.0
2010-11-11,15860.0,15980.0,15340.0,15340.0,11566.6953125,44525300,15540.0,15540.0
2010-11-12,15680.0,15800.0,15460.0,15560.0,11732.58203125,28325650,15566.666666666666,15548.0
2010-11-15,15720.0,16300.0,15700.0,16160.0,12184.994140625,35892450,15686.666666666666,15668.0
2010-11-16,16280.0,16400.0,16000.0,16220.0,12230.234375,29475050,15980.0,15816.0
2010-11-17,16020.0,16080.0,15900.0,15900.0,11988.94921875,17123100,16093.333333333334,15836.0
2010-11-18,15940.0,16100.0,15860.0,15980.0,12049.2724609375,13296000,16033.333333333334,15964.0
2010-11-19,16160.0,16380.0,16000.0,16360.0,12335.796875,19355150,16080.0,16124.0
2010-11-22,16400.0,16960.0,16360.0,16960.0,12788.2119140625,36057400,16433.333333333332,16284.0
2010-11-23,17000.0,17020.0,16680.0,16800.0,12667.568359375,18280200,16706.666666666668,16400.0
2010-11-24,16520.0,17040.0,16500.0,17020.0,12833.451171875,31792000,16926.666666666668,16624.0
2010-11-25,17060.0,17060.0,16760.0,16900.0,12742.970703125,18359500,16906.666666666668,16808.0
2010-11-26,16960.0,16980.0,16640.0,16740.0,12622.3291015625,15679300,16886.666666666668,16884.0
2010-11-29,16700.0,16920.0,16620.0,16720.0,12607.2451171875,15401050,16786.666666666668,16836.0
2010-11-30,16640.0,16920.0,16520.0,16520.0,12456.4423828125,21205500,16660.0,16780.0
2010-12-01,16480.0,16560.0,16280.0,16400.0,12365.958984375,18777150,16546.666666666668,16656.0
2010-12-02,16560.0,17180.0,16500.0,17180.0,12954.095703125,30608400,16700.0,16712.0
2010-12-03,17400.0,17940.0,17340.0,17880.0,13481.908203125,39373850,17153.333333333332,16940.0
2010-12-06,17800.0,17980.0,17700.0,17800.0,13421.58984375,16837550,17620.0,17156.0
2010-12-07,17740.0,18420.0,17700.0,18020.0,13587.4736328125,24906050,17900.0,17456.0
2010-12-08,18060.0,18200.0,17740.0,17760.0,13391.42578125,16803250,17860.0,17728.0
2010-12-09,17700.0,18360.0,17680.0,18340.0,13828.7646484375,29422050,18040.0,17960.0
2010-12-10,18300.0,18380.0,18140.0,18380.0,13858.921875,12757050,18160.0,18060.0
2010-12-13,18380.0,18640.0,18320.0,18600.0,14024.80859375,15359300,18440.0,18220.0
2010-12-14,18740.0,18740.0,18420.0,18580.0,14009.728515625,22126100,18520.0,18332.0
2010-12-15,18500.0,18500.0,18200.0,18320.0,13813.6787109375,16449400,18500.0,18444.0
2010-12-16,18160.0,18380.0,18160.0,18220.0,13738.283203125,11684200,18373.333333333332,18420.0
2010-12-17,18280.0,18580.0,18240.0,18520.0,13964.484375,17297200,18353.333333333332,18448.0
2010-12-20,18340.0,18640.0,18280.0,18640.0,14054.9697265625,16911750,18460.0,18456.0
2010-12-21,18620.0,18800.0,18500.0,18720.0,14115.2890625,12599300,18626.666666666668,18484.0
2010-12-22,18780.0,19060.0,18720.0,18780.0,14160.5322265625,16626800,18713.333333333332,18576.0
2010-12-23,18720.0,18760.0,18500.0,18720.0,14115.2890625,10985500,18740.0,18676.0
2010-12-24,18780.0,18780.0,18500.0,18500.0,13949.404296875,8471650,18666.666666666668,18672.0
2010-12-27,18500.0,18600.0,18300.0,18440.0,13904.1650390625,10524200,18553.333333333332,18632.0
2010-12-28,18560.0,19000.0,18520.0,18760.0,14145.44921875,15650700,18566.666666666668,18640.0
2010-12-29,18700.0,19020.0,18640.0,18900.0,14327.38671875,11918900,18700.0,18664.0
2010-12-30,18840.0,19040.0,18840.0,18980.0,14388.0302734375,9181500,18880.0,18716.0
2011-01-03,19100.0,19320.0,19000.0,19160.0,14524.4833984375,13241050,19013.333333333332,18848.0
2011-01-04,19120.0,19220.0,18980.0,19160.0,14524.4833984375,13713100,19100.0,18992.0
2011-01-05,19100.0,19100.0,18840.0,18840.0,14281.900390625,16787500,19053.333333333332,19008.0
2011-01-06,18840.0,18980.0,18460.0,18600.0,14099.966796875,19360400,18866.666666666668,18948.0
2011-01-07,18300.0,18580.0,18280.0,18420.0,13963.513671875,23139800,18620.0,18836.0
2011-01-10,18360.0,18560.0,18180.0,18340.0,13902.8740234375,18326750,18453.333333333332,18672.0
2011-01-11,18340.0,18440.0,18160.0,18260.0,13842.2265625,19550800,18340.0,18492.0
2011-01-12,18280.0,18660.0,18280.0,18600.0,14099.966796875,20555800,18400.0,18444.0
2011-01-13,18980.0,18980.0,18340.0,18440.0,13978.6806640625,28239850,18433.333333333332,18412.0
2011-01-14,18560.0,18680.0,18300.0,18660.0,14145.447265625,15382350,18566.666666666668,18460.0
2011-01-17,18900.0,19020.0,18800.0,18980.0,14388.0302734375,20582100,18693.333333333332,18588.0
2011-01-18,19000.0,19620.0,18980.0,19380.0,14691.2587890625,29631350,19006.666666666668,18812.0
2011-01-19,19580.0,20000.0,19320.0,19940.0,15115.767578125,33343200,19433.333333333332,19080.0
2011-01-20,19740.0,19800.0,19580.0,19640.0,14888.3486328125,15244400,19653.333333333332,19320.0
2011-01-21,19520.0,19680.0,19400.0,19420.0,14721.5771484375,16666400,19666.666666666668,19472.0
2011-01-24,19360.0,19660.0,19320.0,19420.0,14721.5771484375,13609350,19493.333333333332,19560.0
2011-01-25,19440.0,19800.0,19420.0,19500.0,14782.2255859375,13970550,19446.666666666668,19584.0
2011-01-26,19700.0,19980.0,19600.0,19960.0,15130.935546875,13352500,19626.666666666668,19588.0
2011-01-27,19900.0,20040.0,19820.0,19880.0,15070.2861328125,15367000,19780.0,19636.0
2011-01-28,19960.0,20280.0,19800.0,20200.0,15312.8671875,19118950,20013.333333333332,19792.0
2011-01-31,20180.0,20200.0,19620.0,19620.0,14873.1923828125,21411900,19900.0,19832.0
2011-02-01,19640.0,19900.0,19580.0,19660.0,14903.5146484375,13468450,19826.666666666668,19864.0
2011-02-07,20040.0,20080.0,19440.0,19440.0,14736.740234375,24252200,19573.333333333332,19760.0
2011-02-08,19400.0,19480.0,19180.0,19220.0,14569.96484375,30483500,19440.0,19628.0
2011-02-09,19460.0,19460.0,19020.0,19200.0,14554.806640625,20984650,19286.666666666668,19428.0
2011-02-10,19200.0,19300.0,18700.0,18720.0,14190.9306640625,30669300,19046.666666666668,19248.0
2011-02-11,18700.0,18860.0,18260.0,18300.0,13872.546875,26489900,18740.0,18976.0
2011-02-14,18560.0,19100.0,18500.0,19060.0,14448.6767578125,19565800,18693.333333333332,18900.0
2011-02-15,19260.0,19400.0,18940.0,19160.0,14524.4833984375,18105800,18840.0,18888.0
2011-02-16,19040.0,19400.0,18900.0,18900.0,14327.38671875,15182650,19040.0,18828.0
2011-02-17,19060.0,19260.0,18860.0,19080.0,14463.837890625,14348550,19046.666666666668,18900.0
2011-02-18,19300.0,19320.0,19140.0,19200.0,14554.806640625,10253850,19060.0,19080.0
2011-02-21,19280.0,19300.0,18840.0,18960.0,14372.8701171875,13750850,19080.0,19060.0
2011-02-22,18780.0,18960.0,18680.0,18760.0,14221.259765625,12181550,18973.333333333332,18980.0
2011-02-23,18500.0,18820.0,18500.0,18600.0,14099.966796875,17193000,18773.333333333332,18920.0
2011-02-24,18520.0,18680.0,18400.0,18580.0,14084.80859375,18110900,18646.666666666668,18820.0
2011-02-25,18560.0,18660.0,18460.0,18520.0,14039.322265625,15181200,18566.666666666668,18684.0
2011-02-28,18400.0,18680.0,18400.0,18460.0,13993.8388671875,16274800,18520.0,18584.0
2011-03-02,18280.0,18460.0,18240.0,18360.0,13918.0341796875,16134300,18446.666666666668,18504.0
2011-03-03,18380.0,18540.0,18320.0,18460.0,13993.8388671875,18074200,18426.666666666668,18476.0
2011-03-04,18680.0,18900.0,18540.0,18900.0,14327.38671875,18569150,18573.333333333332,18540.0
2011-03-07,18860.0,18860.0,18120.0,18120.0,13736.1005859375,31883600,18493.333333333332,18460.0
2011-03-08,18220.0,18240.0,17880.0,17980.0,13629.96875,24905400,18333.333333333332,18364.0
2011-03-09,18120.0,18160.0,17640.0,17800.0,13493.5185546875,26296300,17966.666666666668,18252.0
2011-03-10,17580.0,17680.0,17320.0,17320.0,13129.6474609375,41630200,17700.0,18024.0
2011-03-11,17220.0,17520.0,17200.0,17240.0,13068.9990234375,26884000,17453.333333333332,17692.0
2011-03-14,17600.0,18020.0,17060.0,18000.0,13645.130859375,33325000,17520.0,17668.0
2011-03-15,18020.0,18040.0,17120.0,17200.0,13038.6796875,36313200,17480.0,17512.0
2011-03-16,17700.0,17900.0,17440.0,17720.0,13432.87109375,39939050,17640.0,17496.0
2011-03-17,17560.0,17800.0,17360.0,17800.0,13493.5185546875,22505200,17573.333333333332,17592.0
2011-03-18,17840.0,17900.0,17660.0,17820.0,13508.6787109375,19166050,17780.0,17708.0
2011-03-21,17820.0,17980.0,17680.0,17800.0,13493.5185546875,14473500,17806.666666666668,17668.0
2011-03-22,17840.0,17940.0,17400.0,17500.0,13266.1015625,21810300,17706.666666666668,17728.0
2011-03-23,17600.0,17600.0,17180.0,17460.0,13235.7763671875,25229000,17586.666666666668,17676.0
2011-03-24,17600.0,17760.0,17480.0,17600.0,13341.9072265625,15392550,17520.0,17636.0
2011-03-25,17840.0,18200.0,17800.0,18200.0,13796.7451171875,31078100,17753.333333333332,17712.0
2011-03-28,18300.0,18440.0,18180.0,18320.0,13887.7109375,15890200,18040.0,17816.0
2011-03-29,18140.0,18320.0,18000.0,18320.0,13887.7109375,17204100,18280.0,17980.0
2011-03-30,18320.0,18580.0,18320.0,18520.0,14039.322265625,20685150,18386.666666666668,18192.0
2011-03-31,18720.0,18720.0,18420.0,18640.0,14130.29296875,26376550,18493.333333333332,18400.0
2011-04-01,18720.0,18800.0,18540.0,18800.0,14251.5810546875,22471700,18653.333333333332,18520.0
2011-04-04,18800.0,18900.0,18780.0,18900.0,14327.38671875,16716750,18780.0,18636.0
2011-04-05,18960.0,18960.0,18700.0,18900.0,14327.38671875,11922000,18866.666666666668,18752.0
2011-04-06,18800.0,18840.0,18300.0,18460.0,13993.8388671875,27471850,18753.333333333332,18740.0
2011-04-07,18500.0,18700.0,18100.0,18180.0,13781.580078125,21781250,18513.333333333332,18648.0
2011-04-08,18220.0,18280.0,17900.0,17960.0,13614.80859375,25983450,18200.0,18480.0
2011-04-11,17960.0,18140.0,17760.0,17880.0,13554.16015625,20582800,18006.666666666668,18276.0
2011-04-12,17720.0,17800.0,17640.0,17640.0,13372.2255859375,15766950,17826.666666666668,18024.0
2011-04-13,17740.0,18020.0,17600.0,18020.0,13660.2890625,16627750,17846.666666666668,17936.0
2011-04-14,18000.0,18000.0,17680.0,18000.0,13645.130859375,25265700,17886.666666666668,17900.0
2011-04-15,17960.0,17980.0,17640.0,17760.0,13463.1904296875,22274750,17926.666666666668,17860.0
2011-04-18,17820.0,17840.0,17320.0,17340.0,13144.8076171875,27418700,17700.0,17752.0
2011-04-19,17060.0,17500.0,17060.0,17500.0,13266.1015625,23078650,17533.333333333332,17724.0
2011-04-20,17780.0,18320.0,17720.0,18320.0,13887.7109375,32044250,17720.0,17784.0
2011-04-21,18600.0,18740.0,18360.0,18560.0,14069.6435546875,27071850,18126.666666666668,17896.0
2011-04-22,18480.0,18540.0,18040.0,18080.0,13705.7744140625,18825450,18320.0,17960.0
2011-04-25,18020.0,18220.0,17780.0,17780.0,13478.3564453125,14338950,18140.0,18048.0
2011-04-26,17980.0,17980.0,17600.0,17940.0,13599.646484375,19174650,17933.333333333332,18136.0
2011-04-27,18340.0,18540.0,18220.0,18480.0,14009.0029296875,26379400,18066.666666666668,18168.0
2011-04-28,18480.0,18540.0,17980.0,18000.0,13645.130859375,20803400,18140.0,18056.0
2011-04-29,18020.0,18160.0,17600.0,17860.0,13539.0009765625,21415000,18113.333333333332,18012.0
2011-05-02,18200.0,18740.0,18080.0,18640.0,14130.29296875,32544850,18166.666666666668,18184.0
2011-05-03,18720.0,18800.0,18440.0,18760.0,14221.259765625,25366500,18420.0,18348.0
2011-05-04,18600.0,18680.0,18000.0,18300.0,13872.546875,25769850,18566.666666666668,18312.0
2011-05-06,17980.0,18280.0,17900.0,17980.0,13629.96875,23637450,18346.666666666668,18308.0
2011-05-09,18160.0,18220.0,17820.0,17820.0,13508.6787109375,13543350,18033.333333333332,18300.0
2011-05-11,17780.0,17900.0,17640.0,17840.0,13523.8408203125,22363750,17880.0,18140.0
2011-05-12,17720.0,18020.0,17660.0,17700.0,13417.7119140625,27616100,17786.666666666668,17928.0
2011-05-13,17920.0,18480.0,17800.0,18320.0,13887.7109375,33438000,17953.333333333332,17932.0
2011-05-16,18340.0,18380.0,17960.0,18020.0,13660.2890625,16123700,18013.333333333332,17940.0
2011-05-17,17940.0,17960.0,17780.0,17800.0,13493.5185546875,11549950,18046.666666666668,17936.0
2011-05-18,17860.0,17980.0,17720.0,17860.0,13539.0009765625,16579300,17893.333333333332,17940.0
2011-05-19,17820.0,17960.0,17600.0,17600.0,13341.9072265625,19345200,17753.333333333332,17920.0
2011-05-20,17700.0,17740.0,17600.0,17640.0,13372.2255859375,11069950,17700.0,17784.0
2011-05-23,17540.0,17700.0,17440.0,17460.0,13235.7763671875,14056000,17566.666666666668,17672.0
2011-05-24,17440.0,17680.0,17300.0,17300.0,13114.4853515625,14488500,17466.666666666668,17572.0
2011-05-25,17580.0,17580.0,17060.0,17120.0,12978.0341796875,16018050,17293.333333333332,17424.0
2011-05-26,17360.0,17600.0,17300.0,17580.0,13326.7412109375,13968500,17333.333333333332,17420.0
2011-05-27,17480.0,17980.0,17340.0,17820.0,13508.6787109375,21477600,17506.666666666668,17456.0
2011-05-30,17900.0,17900.0,17520.0,17680.0,13402.548828125,10293600,17693.333333333332,17500.0
2011-05-31,17800.0,18280.0,17720.0,18040.0,13675.4521484375,23887550,17846.666666666668,17648.0
2011-06-01,18040.0,18240.0,17900.0,18220.0,13811.90625,15678500,17980.0,17868.0
2011-06-02,17880.0,17940.0,17600.0,17660.0,13387.384765625,16582950,17973.333333333332,17884.0
2011-06-03,17800.0,17800.0,17540.0,17700.0,13417.7119140625,10067100,17860.0,17860.0
2011-06-07,17520.0,17780.0,17380.0,17740.0,13448.0380859375,15110100,17700.0,17872.0
2011-06-08,17700.0,17800.0,17500.0,17540.0,13296.4189453125,12938850,17660.0,17772.0
2011-06-09,17540.0,17580.0,17300.0,17300.0,13114.4853515625,21511200,17526.666666666668,17588.0
2011-06-10,17400.0,17480.0,17020.0,17020.0,12902.228515625,19586600,17286.666666666668,17460.0
2011-06-13,16880.0,17060.0,16760.0,17060.0,12932.5517578125,15062450,17126.666666666668,17332.0
2011-06-14,17020.0,17460.0,16960.0,17260.0,13084.166015625,10642700,17113.333333333332,17236.0
2011-06-15,17320.0,17380.0,17020.0,17300.0,13114.4853515625,13283100,17206.666666666668,17188.0
2011-06-16,17060.0,17160.0,16880.0,16960.0,12856.74609375,11940550,17173.333333333332,17120.0
2011-06-17,17020.0,17040.0,16060.0,16380.0,12417.0712890625,36058100,16880.0,16992.0
2011-06-20,16260.0,16280.0,15900.0,16000.0,12129.0048828125,23580500,16446.666666666668,16780.0
2011-06-21,16000.0,16400.0,15960.0,16280.0,12341.2587890625,18844400,16220.0,16584.0
2011-06-22,16480.0,16660.0,16440.0,16520.0,12523.1962890625,16530400,16266.666666666666,16428.0
2011-06-23,16500.0,16780.0,16400.0,16620.0,12599.005859375,13858400,16473.333333333332,16360.0
2011-06-24,16420.0,17080.0,16420.0,17040.0,12917.390625,23453150,16726.666666666668,16492.0
2011-06-27,16940.0,16940.0,16560.0,16700.0,12659.646484375,15207250,16786.666666666668,16632.0
2011-06-28,16800.0,17060.0,16620.0,16640.0,12614.1630859375,11950100,16793.333333333332,16704.0
2011-06-29,16960.0,16980.0,16640.0,16660.0,12636.9189453125,10348200,16666.666666666668,16732.0
2011-06-30,16660.0,16700.0,16420.0,16520.0,12530.7236328125,16408950,16606.666666666668,16712.0
2011-07-01,16860.0,17200.0,16760.0,17100.0,12970.6669921875,22133050,16760.0,16724.0
2011-07-04,17400.0,17660.0,17380.0,17560.0,13319.5849609375,21439450,17060.0,16896.0
2011-07-05,17600.0,17980.0,17560.0,17980.0,13638.1650390625,21107200,17546.666666666668,17164.0
2011-07-06,17860.0,17960.0,17740.0,17960.0,13622.99609375,11215100,17833.333333333332,17424.0
2011-07-07,17960.0,17960.0,17580.0,17600.0,13349.9306640625,17861200,17846.666666666668,17640.0
2011-07-08,17600.0,17760.0,17460.0,17700.0,13425.78125,12070450,17753.333333333332,17760.0
2011-07-11,17600.0,17600.0,17240.0,17300.0,13122.3720703125,15974500,17533.333333333332,17708.0
2011-07-12,17200.0,17220.0,16920.0,17000.0,12894.8125,12397200,17333.333333333332,17512.0
2011-07-13,16960.0,17100.0,16720.0,16860.0,12788.6220703125,16430600,17053.333333333332,17292.0
2011-07-14,16700.0,16700.0,16460.0,16620.0,12606.580078125,20363350,16826.666666666668,17096.0
2011-07-15,16600.0,16800.0,16420.0,16640.0,12621.748046875,13621800,16706.666666666668,16884.0
2011-07-18,16560.0,16600.0,16220.0,16260.0,12333.513671875,18189050,16506.666666666668,16676.0
2011-07-19,16120.0,16540.0,16120.0,16440.0,12470.048828125,14537100,16446.666666666668,16564.0
2011-07-20,16800.0,17080.0,16780.0,17020.0,12909.984375,21079150,16573.333333333332,16596.0
2011-07-21,16920.0,17020.0,16640.0,16840.0,12773.4521484375,10343550,16766.666666666668,16640.0
