,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20
1993-05-14,439.2200012207031,439.82000732421875,438.1000061035156,439.55999755859375,439.55999755859375,252910000,442.1499938964844,442.73499450683596,441.43399810791016
1993-05-17,439.55999755859375,440.3800048828125,437.8299865722656,440.3699951171875,440.3699951171875,227580000,441.66399536132815,442.5259948730469,441.0794982910156
1993-05-18,440.3900146484375,441.260009765625,437.95001220703125,440.32000732421875,440.32000732421875,264300000,440.8559997558594,442.1529968261719,440.84049835205076
1993-05-19,440.32000732421875,447.8599853515625,436.8599853515625,447.57000732421875,447.57000732421875,342420000,441.4100036621094,442.45799865722654,441.0374984741211
1993-05-20,447.57000732421875,450.5899963378906,447.3599853515625,450.5899963378906,450.5899963378906,289160000,443.6820007324219,443.1909973144531,441.59399871826173
1993-05-21,450.5899963378906,450.5899963378906,444.8900146484375,445.8399963378906,445.8399963378906,279120000,444.93800048828126,443.5439971923828,442.0344985961914
1993-05-24,445.8399963378906,448.44000244140625,445.260009765625,448.0,448.0,197990000,446.46400146484376,444.0639984130859,442.7574981689453
1993-05-25,448.0,449.0400085449219,447.70001220703125,448.8500061035156,448.8500061035156,222090000,448.1700012207031,444.51300048828125,443.2994979858398
1993-05-26,448.8500061035156,453.510009765625,448.82000732421875,453.44000244140625,453.44000244140625,274230000,449.3440002441406,445.377001953125,444.07049865722655
1993-05-27,453.44000244140625,454.54998779296875,451.1400146484375,452.4100036621094,452.4100036621094,300810000,449.7080017089844,446.69500122070315,444.74649810791016
1993-05-28,452.4100036621094,452.4100036621094,447.6700134277344,450.19000244140625,450.19000244140625,207820000,450.5780029296875,447.75800170898435,445.24649810791016
1993-06-01,450.2300109863281,455.6300048828125,450.2300109863281,453.8299865722656,453.8299865722656,229690000,451.74400024414064,449.1040008544922,445.8149978637695
1993-06-02,453.8299865722656,454.5299987792969,452.67999267578125,453.8500061035156,453.8500061035156,295560000,452.74400024414064,450.4570007324219,446.30499877929685
1993-06-03,453.8399963378906,453.8500061035156,451.1199951171875,452.489990234375,452.489990234375,285570000,452.5539978027344,450.9489990234375,446.70349884033203
1993-06-04,452.42999267578125,452.42999267578125,448.9200134277344,450.05999755859375,450.05999755859375,226440000,452.08399658203126,450.8959991455078,447.04349822998046
1993-06-07,450.07000732421875,450.75,447.32000732421875,447.69000244140625,447.69000244140625,236920000,451.58399658203126,451.08099975585935,447.31249847412107
1993-06-08,447.6499938964844,447.6499938964844,444.30999755859375,444.7099914550781,444.7099914550781,240640000,449.75999755859374,450.7519989013672,447.4079986572266
1993-06-09,444.7099914550781,447.3900146484375,444.6600036621094,445.7799987792969,445.7799987792969,249030000,448.14599609375,450.4449981689453,447.47899932861327
1993-06-10,445.7799987792969,446.2200012207031,444.0899963378906,445.3800048828125,445.3800048828125,232600000,446.7239990234375,449.6389984130859,447.5080001831055
1993-06-11,445.3800048828125,448.19000244140625,445.3800048828125,447.260009765625,447.260009765625,256750000,446.16400146484375,449.1239990234375,447.9095001220703
1993-06-14,447.260009765625,448.6400146484375,447.2300109863281,447.7099914550781,447.7099914550781,210440000,446.1679992675781,448.87599792480466,448.3169998168945
1993-06-15,447.7300109863281,448.2799987792969,446.17999267578125,446.2699890136719,446.2699890136719,234110000,446.47999877929686,448.1199981689453,448.61199951171875
1993-06-16,446.2699890136719,447.42999267578125,443.6099853515625,447.42999267578125,447.42999267578125,267500000,446.80999755859375,447.4779968261719,448.9674987792969
1993-06-17,447.42999267578125,448.9800109863281,446.9100036621094,448.5400085449219,448.5400085449219,239810000,447.44199829101564,447.08299865722654,449.01599884033203
1993-06-18,448.5400085449219,448.5899963378906,443.67999267578125,443.67999267578125,443.67999267578125,300500000,446.7259948730469,446.4449981689453,448.6704986572266
1993-06-21,443.67999267578125,446.2200012207031,443.67999267578125,446.2200012207031,446.2200012207031,223650000,446.42799682617186,446.297998046875,448.6894989013672
1993-06-22,446.25,446.2900085449219,444.94000244140625,445.92999267578125,445.92999267578125,259530000,446.35999755859376,446.4199981689453,448.58599853515625
1993-06-23,445.9599914550781,445.9599914550781,443.19000244140625,443.19000244140625,443.19000244140625,278260000,445.5119995117187,446.16099853515624,448.3029983520508
1993-06-24,443.0400085449219,447.2099914550781,442.5,446.6199951171875,446.6199951171875,267450000,445.12799682617185,446.2849975585938,447.96199798583984
1993-06-25,446.6199951171875,448.6400146484375,446.6199951171875,447.6000061035156,447.6000061035156,210430000,445.91199951171876,446.3189971923828,447.7214981079102
1993-06-28,447.6000061035156,451.8999938964844,447.6000061035156,451.8500061035156,451.8500061035156,242090000,447.0380004882812,446.7329986572266,447.80449829101565
1993-06-29,451.8900146484375,451.8999938964844,449.6700134277344,450.69000244140625,450.69000244140625,276310000,447.99000244140626,447.175,447.64749908447266
1993-06-30,450.69000244140625,451.4700012207031,450.1499938964844,450.5299987792969,450.5299987792969,281120000,449.4580017089844,447.48500061035156,447.4814987182617
1993-07-01,450.5400085449219,451.1499938964844,448.7099914550781,449.0199890136719,449.0199890136719,292040000,449.93800048828126,447.5329986572266,447.30799865722656
1993-07-02,449.0199890136719,449.0199890136719,445.20001220703125,445.8399963378906,445.8399963378906,220750000,449.58599853515625,447.7489990234375,447.0969985961914
1993-07-06,445.8599853515625,446.8699951171875,441.4200134277344,441.42999267578125,441.42999267578125,234810000,447.5019958496094,447.26999816894534,446.7839981079102
1993-07-07,441.3999938964844,443.6300048828125,441.3999938964844,442.8299865722656,442.8299865722656,253170000,445.92999267578125,446.9599975585937,446.6899978637695
1993-07-08,442.8399963378906,448.6400146484375,442.8399963378906,448.6400146484375,448.6400146484375,282910000,445.5519958496094,447.5049987792969,446.83299865722654
1993-07-09,448.6400146484375,448.94000244140625,446.739990234375,448.1099853515625,448.1099853515625,235210000,445.3699951171875,447.65399780273435,446.96949768066406
1993-07-12,448.1300048828125,449.1099853515625,447.7099914550781,448.9800109863281,448.9800109863281,202310000,445.997998046875,447.7919982910156,447.05549774169924
1993-07-13,449.0,450.70001220703125,448.07000732421875,448.0899963378906,448.0899963378906,236720000,447.3299987792969,447.41599731445314,447.07449798583986
1993-07-14,448.0799865722656,451.1199951171875,448.0799865722656,450.0799865722656,450.0799865722656,297430000,448.7799987792969,447.35499572753906,447.2649978637695
1993-07-15,450.0899963378906,450.1199951171875,447.260009765625,449.2200012207031,449.2200012207031,277810000,448.89599609375,447.2239959716797,447.3544982910156
1993-07-16,449.07000732421875,449.0799865722656,445.6600036621094,445.75,445.75,263100000,448.4239990234375,446.8969970703125,447.21499786376955
1993-07-19,445.75,446.7799987792969,444.8299865722656,446.0299987792969,446.0299987792969,216370000,447.83399658203126,446.91599731445314,447.33249816894534
1993-07-20,446.0299987792969,447.6300048828125,443.7099914550781,447.30999755859375,447.30999755859375,277420000,447.67799682617186,447.5039978027344,447.38699798583986
1993-07-21,447.2799987792969,447.5,445.8399963378906,447.17999267578125,447.17999267578125,278590000,447.097998046875,447.9389984130859,447.44949798583986
1993-07-22,447.17999267578125,447.2300109863281,443.7200012207031,444.510009765625,444.510009765625,249630000,446.1559997558594,447.5259979248047,447.51549835205077
1993-07-23,444.5400085449219,447.1000061035156,444.5400085449219,447.1000061035156,447.1000061035156,222170000,446.4260009765625,447.425,447.5394989013672
1993-07-26,447.05999755859375,449.5,447.0400085449219,449.0899963378906,449.0899963378906,222580000,447.0380004882812,447.4359985351563,447.61399841308594
1993-07-27,449.0,449.44000244140625,446.760009765625,448.239990234375,448.239990234375,256750000,447.2239990234375,447.4509979248047,447.4334976196289
1993-07-28,448.25,448.6099853515625,446.5899963378906,447.19000244140625,447.19000244140625,273100000,447.2260009765625,447.16199951171876,447.2584976196289
1993-07-29,447.19000244140625,450.7699890136719,447.19000244140625,450.239990234375,450.239990234375,261240000,448.3719970703125,447.2639984130859,447.24399719238284
1993-07-30,450.19000244140625,450.2200012207031,446.9800109863281,448.1300048828125,448.1300048828125,254420000,448.5779968261719,447.5019989013672,447.19949798583986
1993-08-02,448.1300048828125,450.1499938964844,448.0299987792969,450.1499938964844,450.1499938964844,230380000,448.7899963378906,447.91399841308595,447.41499786376954
1993-08-03,450.1499938964844,450.42999267578125,447.5899963378906,449.2699890136719,449.2699890136719,253110000,448.99599609375,448.10999755859376,447.80699768066404
1993-08-04,449.2699890136719,449.7200012207031,447.92999267578125,448.5400085449219,448.5400085449219,230040000,449.2659973144531,448.2459991455078,448.0924987792969
1993-08-05,448.54998779296875,449.6099853515625,446.94000244140625,448.1300048828125,448.1300048828125,261900000,448.8440002441406,448.6079986572266,448.06699829101564
1993-08-06,448.1300048828125,449.260009765625,447.8699951171875,448.67999267578125,448.67999267578125,221170000,448.95399780273436,448.7659973144531,448.0954986572266
1993-08-09,448.67999267578125,451.510009765625,448.30999755859375,450.7200012207031,450.7200012207031,232750000,449.0679992675781,448.9289978027344,448.1824981689453
1993-08-10,450.7099914550781,450.7099914550781,449.1000061035156,449.45001220703125,449.45001220703125,255520000,449.10400390625,449.05,448.25049896240233
1993-08-11,449.6000061035156,451.0,449.6000061035156,450.4599914550781,450.4599914550781,268330000,449.4880004882813,449.3769989013672,448.26949920654295
1993-08-12,450.4700012207031,451.6300048828125,447.5299987792969,448.9599914550781,448.9599914550781,278530000,449.65399780273435,449.2489990234375,448.2564987182617
1993-08-13,448.9700012207031,450.25,448.9700012207031,450.1400146484375,450.1400146484375,214370000,449.9460021972656,449.45,448.4759994506836
1993-08-16,450.25,453.4100036621094,450.25,452.3800048828125,452.3800048828125,233640000,450.2780029296875,449.6730010986328,448.7934997558594
1993-08-17,452.3800048828125,453.70001220703125,451.9599914550781,453.1300048828125,453.1300048828125,261320000,451.0140014648438,450.0590026855469,449.0845001220703
1993-08-18,453.2099914550781,456.989990234375,453.2099914550781,456.0400085449219,456.0400085449219,312940000,452.1300048828125,450.8090026855469,449.52750091552736
1993-08-19,456.010009765625,456.760009765625,455.20001220703125,456.42999267578125,456.42999267578125,293330000,453.62400512695314,451.6390014648438,450.12350006103514
1993-08-20,456.510009765625,456.67999267578125,454.6000061035156,456.1600036621094,456.1600036621094,276800000,454.8280029296875,452.3870025634766,450.57649993896484
1993-08-23,456.1199951171875,456.1199951171875,454.2900085449219,455.2300109863281,455.2300109863281,212500000,455.39800415039065,452.83800354003904,450.88350067138674
1993-08-24,455.2300109863281,459.7699890136719,455.0400085449219,459.7699890136719,459.7699890136719,270700000,456.7260009765625,453.8700012207031,451.4600006103516
1993-08-25,459.75,462.0400085449219,459.29998779296875,460.1300048828125,460.1300048828125,301650000,457.54400024414065,454.8370025634766,452.10700073242185
1993-08-26,460.0400085449219,462.8699951171875,458.82000732421875,461.0400085449219,461.0400085449219,254070000,458.46600341796875,456.0450042724609,452.6470016479492
1993-08-27,461.04998779296875,461.04998779296875,459.19000244140625,460.5400085449219,460.5400085449219,196140000,459.3420043945313,457.0850036621094,453.2675018310547
1993-08-30,460.5400085449219,462.5799865722656,460.2799987792969,461.8999938964844,461.8999938964844,194180000,460.6760009765625,458.03700256347656,453.85500183105466
1993-08-31,461.8999938964844,463.55999755859375,461.2900085449219,463.55999755859375,463.55999755859375,252830000,461.4340026855469,459.0800018310547,454.56950225830076
1993-09-01,463.54998779296875,463.79998779296875,461.7699890136719,463.1499938964844,463.1499938964844,245040000,462.0380004882812,459.79100036621094,455.3000015258789
1993-09-02,463.1300048828125,463.5400085449219,461.07000732421875,461.29998779296875,461.29998779296875,259870000,462.0899963378906,460.2779998779297,455.95850067138673
1993-09-03,461.29998779296875,462.04998779296875,459.9100036621094,461.3399963378906,461.3399963378906,197160000,462.2499938964844,460.79599914550784,456.5915008544922
1993-09-07,461.3399963378906,462.07000732421875,457.95001220703125,458.5199890136719,458.5199890136719,229500000,461.57399291992186,461.1249969482422,456.98150024414065
1993-09-08,458.5199890136719,458.5299987792969,453.75,456.6499938964844,456.6499938964844,283100000,460.1919921875,460.81299743652346,457.3414993286133
1993-09-09,456.6499938964844,458.1099853515625,455.1700134277344,457.5,457.5,258070000,459.06199340820314,460.5499969482422,457.69349975585936
1993-09-10,457.489990234375,461.8599853515625,457.489990234375,461.7200012207031,461.7200012207031,269950000,459.14599609375,460.6179962158203,458.3315002441406
1993-09-13,461.70001220703125,463.3800048828125,461.4100036621094,462.05999755859375,462.05999755859375,244970000,459.2899963378906,460.7699951171875,458.92749938964846
1993-09-14,461.92999267578125,461.92999267578125,458.1499938964844,459.8999938964844,459.8999938964844,258650000,459.5659973144531,460.5699951171875,459.30349884033205
1993-09-15,459.8999938964844,461.9599914550781,456.30999755859375,461.6000061035156,461.6000061035156,294410000,460.5559997558594,460.3739959716797,459.7269989013672
1993-09-16,461.5400085449219,461.5400085449219,459.0,459.42999267578125,459.42999267578125,229700000,460.94199829101564,460.0019958496094,459.89649810791013
1993-09-17,459.42999267578125,459.42999267578125,457.0899963378906,458.8299865722656,458.8299865722656,381370000,460.36399536132814,459.75499572753904,460.01649780273436
1993-09-20,458.8399963378906,459.9100036621094,455.0,455.04998779296875,455.04998779296875,231130000,458.9619934082031,459.12599487304686,459.9609970092773
1993-09-21,455.04998779296875,455.79998779296875,449.6400146484375,452.95001220703125,452.95001220703125,300310000,457.5719970703125,458.5689971923828,459.8469970703125
1993-09-22,452.94000244140625,456.9200134277344,452.94000244140625,456.20001220703125,456.20001220703125,298960000,456.49199829101565,458.5239990234375,459.66849822998046
1993-09-23,456.25,458.69000244140625,456.25,457.739990234375,457.739990234375,275350000,456.15399780273435,458.547998046875,459.5489974975586
1993-09-24,457.739990234375,458.55999755859375,456.9200134277344,457.6300048828125,457.6300048828125,248270000,455.91400146484375,458.1389984130859,459.3784973144531
1993-09-27,457.6300048828125,461.80999755859375,457.6300048828125,461.79998779296875,461.79998779296875,244920000,457.2640014648438,458.1129974365234,459.44149627685545
1993-09-28,461.8399963378906,462.0799865722656,460.9100036621094,461.5299987792969,461.5299987792969,243320000,458.97999877929686,458.2759979248047,459.4229965209961
1993-09-29,461.6000061035156,462.1700134277344,459.510009765625,460.1099853515625,460.1099853515625,277690000,459.7619934082031,458.1269958496094,459.25049591064453
1993-09-30,460.1099853515625,460.55999755859375,458.2799987792969,458.92999267578125,458.92999267578125,280980000,459.9999938964844,458.0769958496094,459.03949584960935
1993-10-01,458.92999267578125,461.4800109863281,458.3500061035156,461.2799987792969,461.2799987792969,256880000,460.72999267578126,458.3219970703125,459.03849639892576
1993-10-04,461.2799987792969,461.79998779296875,460.0199890136719,461.3399963378906,461.3399963378906,229380000,460.63799438476565,458.9509979248047,459.03849639892576
1993-10-05,461.3399963378906,463.1499938964844,459.45001220703125,461.20001220703125,461.20001220703125,294570000,460.5719970703125,459.7759979248047,459.17249755859376
1993-10-06,461.239990234375,462.6000061035156,460.260009765625,460.739990234375,460.739990234375,277070000,460.697998046875,460.22999572753906,459.37699737548826
1993-10-07,460.7099914550781,461.1300048828125,459.0799865722656,459.17999267578125,459.17999267578125,255210000,460.747998046875,460.3739959716797,459.4609970092773
1993-10-08,459.17999267578125,460.989990234375,456.3999938964844,460.30999755859375,460.30999755859375,243600000,460.5539978027344,460.6419952392578,459.3904968261719
1993-10-11,460.30999755859375,461.8699951171875,460.30999755859375,460.8800048828125,460.8800048828125,183060000,460.4619995117188,460.5499969482422,459.3314971923828
1993-10-12,461.0400085449219,462.4700012207031,460.7300109863281,461.1199951171875,461.1199951171875,263970000,460.44599609375,460.5089965820313,459.39249725341796
1993-10-13,461.1199951171875,461.9800109863281,460.760009765625,461.489990234375,461.489990234375,290930000,460.59599609375,460.6469970703125,459.3869964599609
1993-10-14,461.54998779296875,466.8299865722656,461.54998779296875,466.8299865722656,466.8299865722656,352530000,462.12599487304686,461.43699645996094,459.75699615478516
1993-10-15,466.8299865722656,471.1000061035156,466.8299865722656,469.5,469.5,366110000,463.9639953613281,462.2589965820313,460.2904968261719
1993-10-18,469.5,470.0400085449219,468.0199890136719,468.45001220703125,468.45001220703125,329580000,465.4779968261719,462.9699981689453,460.960498046875
1993-10-19,468.4100036621094,468.6400146484375,464.79998779296875,466.2099914550781,466.2099914550781,304400000,466.49599609375,463.47099609375,461.62349700927734
1993-10-20,466.2099914550781,466.8699951171875,464.5400085449219,466.07000732421875,466.07000732421875,305670000,467.41199951171876,464.0039978027344,462.1169967651367
1993-10-21,466.05999755859375,466.6400146484375,464.3800048828125,465.3599853515625,465.3599853515625,289600000,467.1179992675781,464.6219970703125,462.4979965209961
1993-10-22,465.3599853515625,467.82000732421875,463.2699890136719,463.2699890136719,463.2699890136719,301440000,465.8719970703125,464.9179962158203,462.7799957275391
1993-10-25,463.2699890136719,464.489990234375,462.04998779296875,464.20001220703125,464.20001220703125,260310000,465.0219970703125,465.2499969482422,462.8999969482422
1993-10-26,464.20001220703125,464.32000732421875,462.6499938964844,464.29998779296875,464.29998779296875,284530000,464.63999633789064,465.5679962158203,463.03849639892576
1993-10-27,464.29998779296875,464.6099853515625,463.3599853515625,464.6099853515625,464.6099853515625,279830000,464.3479919433594,465.87999572753904,463.2634963989258
1993-10-28,464.5199890136719,468.760009765625,464.5199890136719,467.7300109863281,467.7300109863281,301220000,464.8219970703125,465.9699981689453,463.7034973144531
1993-10-29,467.7200012207031,468.20001220703125,467.3699951171875,467.8299865722656,467.8299865722656,270570000,465.73399658203124,465.80299682617186,464.03099670410154
1993-11-01,467.8299865722656,469.1099853515625,467.3299865722656,469.1000061035156,469.1000061035156,256030000,466.7139953613281,465.8679962158203,464.4189971923828
1993-11-02,469.1000061035156,469.1000061035156,466.20001220703125,468.44000244140625,468.44000244140625,304780000,467.5419982910156,466.09099731445315,464.78099670410154
1993-11-03,468.44000244140625,468.6099853515625,460.95001220703125,463.0199890136719,463.0199890136719,342110000,467.2239990234375,465.78599548339844,464.8949966430664
1993-11-04,463.0199890136719,463.1600036621094,457.260009765625,457.489990234375,457.489990234375,323430000,465.1759948730469,464.9989959716797,464.8104965209961
1993-11-05,457.489990234375,459.6300048828125,454.3599853515625,459.57000732421875,459.57000732421875,336890000,463.5239990234375,464.6289978027344,464.7734970092773
1993-11-08,459.57000732421875,461.5400085449219,458.7799987792969,460.2099914550781,460.2099914550781,234340000,461.74599609375,464.22999572753906,464.7399963378906
1993-11-09,460.2099914550781,463.4200134277344,460.2099914550781,460.3299865722656,460.3299865722656,276360000,460.1239929199219,463.83299560546874,464.7004959106445
1993-11-10,460.3999938964844,463.7200012207031,459.57000732421875,463.7200012207031,463.7200012207031,283450000,460.2639953613281,463.74399719238284,464.81199645996094
1993-11-11,463.7200012207031,464.9599914550781,462.489990234375,462.6400146484375,462.6400146484375,283820000,461.29400024414065,463.23499755859376,464.60249786376954
1993-11-12,462.6400146484375,465.8399963378906,462.6400146484375,465.3900146484375,465.3900146484375,326240000,462.4580017089844,462.9910003662109,464.3969985961914
1993-11-15,465.3900146484375,466.1300048828125,463.010009765625,463.75,463.75,251030000,463.16600341796874,462.45599975585935,464.16199798583983
1993-11-16,463.75,466.739990234375,462.9700012207031,466.739990234375,466.739990234375,303980000,464.4480041503906,462.28599853515624,464.18849792480466
1993-11-17,466.739990234375,467.239990234375,462.7300109863281,464.80999755859375,464.80999755859375,316940000,464.66600341796874,462.4649993896484,464.12549743652346
1993-11-18,464.8299865722656,464.8800048828125,461.7300109863281,463.6199951171875,463.6199951171875,313490000,464.86199951171875,463.0779998779297,464.0384979248047
1993-11-19,463.5899963378906,463.6000061035156,460.0299987792969,462.6000061035156,462.6000061035156,302970000,464.3039978027344,463.38099975585936,464.0049987792969
1993-11-22,462.6000061035156,462.6000061035156,457.0799865722656,459.1300048828125,459.1300048828125,280130000,463.3799987792969,463.2730010986328,463.7514984130859
1993-11-23,459.1300048828125,461.7699890136719,458.4700012207031,461.0299987792969,461.0299987792969,260400000,462.2380004882813,463.34300231933594,463.58799896240237
1993-11-24,461.0299987792969,462.8999938964844,461.0299987792969,462.3599853515625,462.3599853515625,230630000,461.747998046875,463.2070007324219,463.47549896240236
1993-11-26,462.3599853515625,463.6300048828125,462.3599853515625,463.05999755859375,463.05999755859375,90220000,461.63599853515626,463.2489990234375,463.24199829101565
1993-11-29,463.05999755859375,464.8299865722656,461.8299865722656,461.8999938964844,461.8999938964844,272710000,461.49599609375,462.8999969482422,462.94549865722655
1993-11-30,461.8999938964844,463.6199951171875,460.45001220703125,461.7900085449219,461.7900085449219,286660000,462.0279968261719,462.70399780273436,462.5799987792969
1993-12-01,461.92999267578125,464.4700012207031,461.6300048828125,461.8900146484375,461.8900146484375,293870000,462.2,462.2190002441406,462.25249938964845
1993-12-02,461.8900146484375,463.2200012207031,461.45001220703125,463.1099853515625,463.1099853515625,256370000,462.35,462.0489990234375,462.25699920654296
1993-12-03,463.1300048828125,464.8900146484375,462.6700134277344,464.8900146484375,464.8900146484375,268360000,462.71600341796875,462.1760009765625,462.6270004272461
1993-12-06,464.8900146484375,466.8900146484375,464.3999938964844,466.42999267578125,466.42999267578125,292370000,463.62200317382815,462.5589996337891,462.9699996948242
1993-12-07,466.42999267578125,466.7699890136719,465.44000244140625,466.760009765625,466.760009765625,285690000,464.6160034179687,463.32200012207034,463.29750061035156
1993-12-08,465.8800048828125,466.7300109863281,465.4200134277344,466.2900085449219,466.2900085449219,314460000,465.4960021972656,463.84800109863284,463.5955017089844
1993-12-09,466.2900085449219,466.5400085449219,463.8699951171875,464.17999267578125,464.17999267578125,287570000,465.7100036621094,464.0300018310547,463.6185012817383
1993-12-10,464.17999267578125,464.8699951171875,462.6600036621094,463.92999267578125,463.92999267578125,245620000,465.51799926757815,464.11700134277345,463.6830001831055
1993-12-13,463.92999267578125,465.7099914550781,462.7099914550781,465.70001220703125,465.70001220703125,256580000,465.37200317382815,464.49700317382815,463.69850006103513
1993-12-14,465.7300109863281,466.1199951171875,462.4599914550781,463.05999755859375,463.05999755859375,275050000,464.6320007324219,464.62400207519534,463.6639999389648
1993-12-15,463.05999755859375,463.69000244140625,461.8399963378906,461.8399963378906,461.8399963378906,331770000,463.74199829101565,464.61900024414064,463.41900024414065
1993-12-16,461.8599853515625,463.9800109863281,461.8599853515625,463.3399963378906,463.3399963378906,284620000,463.5739990234375,464.6420013427734,463.34550018310546
1993-12-17,463.3399963378906,466.3800048828125,463.3399963378906,466.3800048828125,466.3800048828125,363750000,464.0640014648437,464.79100036621094,463.4835006713867
1993-12-20,466.3800048828125,466.8999938964844,465.5299987792969,465.8500061035156,465.8500061035156,255900000,464.0940002441406,464.7330017089844,463.64600067138673
1993-12-21,465.8399963378906,465.9200134277344,464.0299987792969,465.29998779296875,465.29998779296875,273370000,464.5419982910156,464.5869995117188,463.95449981689455
1993-12-22,465.0799865722656,467.3800048828125,465.0799865722656,467.32000732421875,467.32000732421875,272440000,465.63800048828125,464.68999938964845,464.2690002441406
1993-12-23,467.29998779296875,468.9700012207031,467.29998779296875,467.3800048828125,467.3800048828125,227240000,466.4460021972656,465.01000061035154,464.52000122070314
1993-12-27,467.3999938964844,470.54998779296875,467.3500061035156,470.5400085449219,470.5400085449219,171200000,467.2780029296875,465.67100219726564,464.89400177001954
1993-12-28,470.6099853515625,471.04998779296875,469.42999267578125,470.94000244140625,470.94000244140625,200960000,468.29600219726564,466.19500122070315,465.34600219726565
1993-12-29,470.8800048828125,471.2900085449219,469.8699951171875,470.5799865722656,470.5799865722656,269570000,469.352001953125,466.94700012207034,465.78550109863284
1993-12-30,470.5799865722656,470.5799865722656,468.0899963378906,468.6400146484375,468.6400146484375,195860000,469.6160034179687,467.627001953125,466.1230010986328
1993-12-31,468.6600036621094,470.75,466.45001220703125,466.45001220703125,466.45001220703125,168590000,469.4300048828125,467.93800354003906,466.2900024414063
1994-01-03,466.510009765625,466.94000244140625,464.3599853515625,465.44000244140625,465.44000244140625,270140000,468.4100036621094,467.84400329589846,466.3175018310547
1994-01-04,465.44000244140625,466.8900146484375,464.44000244140625,466.8900146484375,466.8900146484375,326600000,467.6000061035156,467.9480041503906,466.3405029296875
1994-01-05,466.8900146484375,467.82000732421875,465.9200134277344,467.54998779296875,467.54998779296875,400030000,466.99400634765624,468.1730041503906,466.3800018310547
1994-01-06,467.54998779296875,469.0,467.0199890136719,467.1199951171875,467.1199951171875,365960000,466.69000244140625,468.1530029296875,466.42150115966797
1994-01-07,467.0899963378906,470.260009765625,467.0299987792969,469.8999938964844,469.8999938964844,324920000,467.3799987792969,468.4050018310547,466.70750122070314
1994-01-10,469.8999938964844,475.2699890136719,469.54998779296875,475.2699890136719,475.2699890136719,319490000,469.34599609375,468.8779998779297,467.27450103759764
1994-01-11,475.2699890136719,475.2799987792969,473.2699890136719,474.1300048828125,474.1300048828125,305490000,470.793994140625,469.19700012207034,467.69600067138674
1994-01-12,474.1300048828125,475.05999755859375,472.1400146484375,474.1700134277344,474.1700134277344,310690000,472.1179992675781,469.5560028076172,468.2515014648437
1994-01-13,474.1700134277344,474.1700134277344,471.79998779296875,472.4700012207031,472.4700012207031,277970000,473.18800048828126,469.9390014648437,468.7830017089844
1994-01-14,472.5,475.32000732421875,472.5,474.9100036621094,474.9100036621094,304920000,474.19000244140625,470.7850006103516,469.3615020751953
1994-01-17,474.9100036621094,474.9100036621094,472.8399963378906,473.29998779296875,473.29998779296875,233980000,473.79600219726564,471.5709991455078,469.70750122070314
1994-01-18,473.29998779296875,475.19000244140625,473.2900085449219,474.25,474.25,308840000,473.82000122070315,472.30699768066404,470.1275009155273
1994-01-19,474.25,474.70001220703125,472.2099914550781,474.29998779296875,474.29998779296875,311370000,473.84599609375,472.98199768066405,470.57750091552737
1994-01-20,474.29998779296875,475.0,473.4200134277344,474.9800109863281,474.9800109863281,310450000,474.347998046875,473.76799926757815,470.9605010986328
1994-01-21,474.9800109863281,475.55999755859375,473.7200012207031,474.7200012207031,474.7200012207031,346350000,474.30999755859375,474.25,471.32750091552737
1994-01-24,474.7200012207031,475.20001220703125,471.489990234375,471.9700012207031,471.9700012207031,296900000,474.04400024414065,473.9200012207031,471.3990005493164
1994-01-25,471.9700012207031,472.55999755859375,470.2699890136719,470.9200134277344,470.9200134277344,326120000,473.3780029296875,473.5990020751953,471.3980010986328
1994-01-26,470.9200134277344,473.44000244140625,470.7200012207031,473.20001220703125,473.20001220703125,304660000,473.1580078125,473.502001953125,471.5290023803711
1994-01-27,473.20001220703125,477.5199890136719,473.20001220703125,477.04998779296875,477.04998779296875,346500000,473.57200317382814,473.9600006103516,471.94950103759766
1994-01-28,477.04998779296875,479.75,477.04998779296875,478.70001220703125,478.70001220703125,313140000,474.3680053710938,474.33900146484376,472.56200103759767
1994-01-31,478.70001220703125,482.8500061035156,478.70001220703125,481.6099853515625,481.6099853515625,322870000,476.29600219726564,475.1700012207031,473.3705001831055
1994-02-01,481.6000061035156,481.6400146484375,479.17999267578125,479.6199951171875,479.6199951171875,322510000,478.03599853515624,475.7070007324219,474.00699920654296
1994-02-02,479.6199951171875,482.2300109863281,479.57000732421875,482.0,482.0,328960000,479.79599609375,476.477001953125,474.72949981689453
1994-02-03,481.9599914550781,481.9599914550781,478.7099914550781,480.7099914550781,480.7099914550781,318350000,480.5279968261719,477.05,475.40899963378905
1994-02-04,480.67999267578125,481.0199890136719,469.2799987792969,469.80999755859375,469.80999755859375,378380000,478.7499938964844,476.5589996337891,475.40449981689454
1994-02-07,469.80999755859375,472.0899963378906,467.57000732421875,471.760009765625,471.760009765625,348270000,476.7799987792969,476.5380004882812,475.2290008544922
1994-02-08,471.760009765625,472.3299865722656,469.5,471.04998779296875,471.04998779296875,318180000,475.0659973144531,476.5509979248047,475.075
1994-02-09,471.04998779296875,473.4100036621094,471.04998779296875,472.7699890136719,472.7699890136719,332670000,473.2199951171875,476.50799560546875,475.0049987792969
1994-02-10,472.80999755859375,473.1300048828125,468.9100036621094,468.92999267578125,468.92999267578125,327250000,470.86399536132814,475.69599609375,474.82799835205077
